review_rank,review_priority_bucket,review_priority_reason,review_suggestion,reviewer_decision,reviewer_note,barcode,product_name,brand,company,region,category,image_url,nutrition_quality_status,nutrition_quality_reason,energy_kcal_100g,energy_kcal_macro_calculated_100g,energy_kcal_macro_diff_abs,energy_kcal_macro_diff_pct,energy_kcal_macro_diff_pct_abs,protein_g_100g,carbs_g_100g,fat_g_100g,sugars_g_100g,saturated_fat_g_100g,fiber_g_100g,salt_g_100g,protein_g_per_100kcal,carbs_g_per_100kcal,fat_g_per_100kcal,include_in_product_explorer,include_in_market_overview_calculations,include_in_market_overview_charts,scenario_c_proposed_treatment,scenario_c_review_status,scenario_c_rationale
11257,high_fiber_possible_formula_explanation,Macro formula may overstate energy when fiber is included in carbohydrate or source fields differ.,candidate_for_rule_review,,,810104460392,Protein Treats Double Chocolate,magic spoon,,US_CANADA,snacks,https://images.openfoodfacts.org/images/products/081/010/446/0392/front_en.24.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,350.0,437.5,-87.5,-0.25,0.25,30.0,40.0,17.5,2.5,7.5,17.5,0.375,8.571428571428571,11.428571428571429,5.0,True,False,False,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by Scenario C re-inclusion buckets; hard errors and material non-beverage energy-macro gaps remain excluded by default.
11258,high_fiber_possible_formula_explanation,Macro formula may overstate energy when fiber is included in carbohydrate or source fields differ.,candidate_for_rule_review,,,856481003883,EXTREMELY DARK EXTRA DARK CHOCOLATE STYLE BAR,lilys,,US_CANADA,snacks,https://images.openfoodfacts.org/images/products/085/648/100/3883/front_en.18.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,500.0,627.5,-127.5,-0.255,0.255,12.5,37.5,47.5,2.5,27.5,22.5,0.0318,2.5,7.5,9.5,True,False,False,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by Scenario C re-inclusion buckets; hard errors and material non-beverage energy-macro gaps remain excluded by default.
11259,high_fiber_possible_formula_explanation,Macro formula may overstate energy when fiber is included in carbohydrate or source fields differ.,candidate_for_rule_review,,,888849004638,Blueberry Muffin protein bar,quest,,US_CANADA,snacks,https://images.openfoodfacts.org/images/products/088/884/900/4638/front_en.3.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,300.0,376.6666666666664,-76.6666666666664,-0.2555555555555546,0.2555555555555546,33.3333333333333,38.3333333333333,10.0,10.0,3.33333333333333,21.6666666666667,0.916666666666667,11.1111111111111,12.777777777777766,3.333333333333333,True,False,False,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by Scenario C re-inclusion buckets; hard errors and material non-beverage energy-macro gaps remain excluded by default.
11260,high_fiber_possible_formula_explanation,Macro formula may overstate energy when fiber is included in carbohydrate or source fields differ.,candidate_for_rule_review,,,850004554104,Almond Butter Chip,iq bar,,US_CANADA,snacks,https://images.openfoodfacts.org/images/products/085/000/455/4104/front_en.9.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,400.0,504.44444444444105,-104.44444444444105,-0.2611111111111026,0.2611111111111026,26.666666666667,24.444444444444,33.333333333333,2.2222222222222,5.5555555555556,17.777777777778,0.75,6.66666666666675,6.111111111111,8.33333333333325,True,False,False,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by Scenario C re-inclusion buckets; hard errors and material non-beverage energy-macro gaps remain excluded by default.
11261,high_fiber_possible_formula_explanation,Macro formula may overstate energy when fiber is included in carbohydrate or source fields differ.,candidate_for_rule_review,,,888849006038,Protein Cookie Peanut Butter,quest,,US_CANADA,snacks,https://images.openfoodfacts.org/images/products/088/884/900/6038/front_en.19.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,362.068965517241,456.8965517241379,-94.82758620689692,-0.2619047619047632,0.2619047619047632,25.8620689655172,37.9310344827586,22.4137931034483,1.72413793103448,6.89655172413793,18.9655172413793,0.948275862068966,7.142857142857138,10.47619047619048,6.190476190476203,True,False,False,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by Scenario C re-inclusion buckets; hard errors and material non-beverage energy-macro gaps remain excluded by default.
11262,high_fiber_possible_formula_explanation,Macro formula may overstate energy when fiber is included in carbohydrate or source fields differ.,candidate_for_rule_review,,,888849000210,Quest white chocolate raspberry protein bar,quest,,US_CANADA,snacks,https://images.openfoodfacts.org/images/products/088/884/900/0210/front_en.105.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,316.666666666667,399.9999999999997,-83.33333333333269,-0.2631578947368397,0.2631578947368397,33.3333333333333,36.6666666666667,13.3333333333333,1.66666666666667,5.0,21.6666666666667,1.0,10.526315789473662,11.57894736842105,4.210526315789458,True,False,False,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by Scenario C re-inclusion buckets; hard errors and material non-beverage energy-macro gaps remain excluded by default.
11263,high_fiber_possible_formula_explanation,Macro formula may overstate energy when fiber is included in carbohydrate or source fields differ.,candidate_for_rule_review,,,850064950007,Soft Protein Bar Caramel Choco,barebells,,US_CANADA,snacks,https://images.openfoodfacts.org/images/products/085/006/495/0007/front_en.64.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,363.636363636364,460.0,-96.36363636363598,-0.2649999999999986,0.2649999999999986,34.5454545454545,43.6363636363636,16.3636363636364,3.63636363636364,7.27272727272727,9.09090909090909,0.863636363636364,9.499999999999975,11.999999999999975,4.500000000000004,True,False,False,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by Scenario C re-inclusion buckets; hard errors and material non-beverage energy-macro gaps remain excluded by default.
11264,high_fiber_possible_formula_explanation,Macro formula may overstate energy when fiber is included in carbohydrate or source fields differ.,candidate_for_rule_review,,,39978039026,PEANUT BUTTER CHOCOLATE & OATS BOB'S BAR,bob's red mill,,US_CANADA,snacks,https://images.openfoodfacts.org/images/products/003/997/803/9026/front_en.7.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,355.932203389831,452.0,-96.067796610169,-0.2699047619047602,0.2699047619047602,12.0,56.0,20.0,20.0,5.0,6.0,0.45,3.371428571428567,15.733333333333311,5.619047619047612,True,False,False,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by Scenario C re-inclusion buckets; hard errors and material non-beverage energy-macro gaps remain excluded by default.
11265,high_fiber_possible_formula_explanation,Macro formula may overstate energy when fiber is included in carbohydrate or source fields differ.,candidate_for_rule_review,,,888849016921,Bake Shop Donuts Chocolate Frosted,quest,,US_CANADA,snacks,https://images.openfoodfacts.org/images/products/088/884/901/6921/front_en.14.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,313.432835820896,398.5074626865672,-85.07462686567123,-0.2714285714285697,0.2714285714285697,20.8955223880597,41.7910447761194,16.4179104477612,0.0,7.46268656716418,19.4029850746269,1.6044776119403,6.666666666666655,13.33333333333331,5.238095238095233,True,False,False,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by Scenario C re-inclusion buckets; hard errors and material non-beverage energy-macro gaps remain excluded by default.
11266,high_fiber_possible_formula_explanation,Macro formula may overstate energy when fiber is included in carbohydrate or source fields differ.,candidate_for_rule_review,,,34000944477,Dark chocolate Zero sugar,reeses,,US_CANADA,snacks,https://images.openfoodfacts.org/images/products/003/400/094/4477/front_en.22.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,423.076923076923,538.4615384615388,-115.3846153846158,-0.2727272727272738,0.2727272727272738,7.69230769230769,57.6923076923077,30.7692307692308,0.0,9.61538461538461,11.5384615384615,0.673076923076923,1.818181818181818,13.63636363636364,7.27272727272728,True,False,False,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by Scenario C re-inclusion buckets; hard errors and material non-beverage energy-macro gaps remain excluded by default.
11267,high_fiber_possible_formula_explanation,Macro formula may overstate energy when fiber is included in carbohydrate or source fields differ.,candidate_for_rule_review,,,602652257179,Dark Chocolate Cherry Cashew,kind,Mars,US_CANADA,snacks,https://images.openfoodfacts.org/images/products/060/265/225/7179/front_en.3.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,380.952380952381,485.0,-104.04761904761898,-0.2731249999999998,0.2731249999999998,10.0,55.0,25.0,30.0,7.5,15.0,0.125,2.625,14.437499999999998,6.562499999999999,True,False,False,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by Scenario C re-inclusion buckets; hard errors and material non-beverage energy-macro gaps remain excluded by default.
11268,high_fiber_possible_formula_explanation,Macro formula may overstate energy when fiber is included in carbohydrate or source fields differ.,candidate_for_rule_review,,,77260117380,Sugar Free,russell stover,Lindt & Sprüngli,US_CANADA,snacks,https://images.openfoodfacts.org/images/products/007/726/011/7380/front_en.3.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,400.0,509.9999999999999,-109.99999999999989,-0.2749999999999997,0.2749999999999997,6.66666666666667,53.3333333333333,30.0,0.0,20.0,6.66666666666667,0.208333333333333,1.6666666666666674,13.333333333333323,7.5,True,False,False,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by Scenario C re-inclusion buckets; hard errors and material non-beverage energy-macro gaps remain excluded by default.
11269,high_fiber_possible_formula_explanation,Macro formula may overstate energy when fiber is included in carbohydrate or source fields differ.,candidate_for_rule_review,,,602652271502,Cranberry Almond,kind,Mars,US_CANADA,snacks,https://images.openfoodfacts.org/images/products/060/265/227/1502/front_en.5.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,400.0,510.0,-110.0,-0.275,0.275,12.5,47.5,30.0,20.0,2.5,12.5,0.125,3.125,11.875,7.5,True,False,False,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by Scenario C re-inclusion buckets; hard errors and material non-beverage energy-macro gaps remain excluded by default.
11270,high_fiber_possible_formula_explanation,Macro formula may overstate energy when fiber is included in carbohydrate or source fields differ.,candidate_for_rule_review,,,602652552502,Blueberry vanilla cashew,kind,Mars,US_CANADA,snacks,https://images.openfoodfacts.org/images/products/060/265/255/2502/front_en.11.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,400.0,510.0,-110.0,-0.275,0.275,12.5,47.5,30.0,17.5,3.75,10.0,0.125,3.125,11.875,7.5,True,False,False,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by Scenario C re-inclusion buckets; hard errors and material non-beverage energy-macro gaps remain excluded by default.
11271,high_fiber_possible_formula_explanation,Macro formula may overstate energy when fiber is included in carbohydrate or source fields differ.,candidate_for_rule_review,,,96619356133,Protein Bar - Chocolate Peanut Butter,kirkland signature,,US_CANADA,snacks,https://images.openfoodfacts.org/images/products/009/661/935/6133/front_en.25.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,300.0,383.3333333333332,-83.3333333333332,-0.2777777777777773,0.2777777777777773,35.0,38.3333333333333,10.0,3.33333333333333,3.33333333333333,16.6666666666667,0.625,11.666666666666666,12.777777777777766,3.333333333333333,True,False,False,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by Scenario C re-inclusion buckets; hard errors and material non-beverage energy-macro gaps remain excluded by default.
11272,high_fiber_possible_formula_explanation,Macro formula may overstate energy when fiber is included in carbohydrate or source fields differ.,candidate_for_rule_review,,,888849000227,"Protein Bar, white chocolate raspberry",quest,,US_CANADA,snacks,,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,317.0,406.61,-89.61000000000001,-0.2826813880126183,0.2826813880126183,33.33,38.33,13.33,1.67,5.83,28.3,1.125,10.514195583596214,12.091482649842272,4.205047318611987,True,False,False,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by Scenario C re-inclusion buckets; hard errors and material non-beverage energy-macro gaps remain excluded by default.
11273,high_fiber_possible_formula_explanation,Macro formula may overstate energy when fiber is included in carbohydrate or source fields differ.,candidate_for_rule_review,,,637480075206,Pecan Caramel Clusters,atkins,,US_CANADA,snacks,https://images.openfoodfacts.org/images/products/063/748/007/5206/front_en.5.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,428.571428571429,549.9499999999999,-121.37857142857092,-0.2832166666666652,0.2832166666666652,3.57,53.57,35.71,3.57,17.86,28.6,0.5443,0.8329999999999992,12.499666666666654,8.332333333333326,True,False,False,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by Scenario C re-inclusion buckets; hard errors and material non-beverage energy-macro gaps remain excluded by default.
11274,high_fiber_possible_formula_explanation,Macro formula may overstate energy when fiber is included in carbohydrate or source fields differ.,candidate_for_rule_review,,,850034219196,Skinny Dipped Dark Chocolate Salted Caramel Bites,skinny dipped (snack with no strings attached),,US_CANADA,snacks,https://images.openfoodfacts.org/images/products/085/003/421/9196/front_en.22.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,400.0,513.3333333333329,-113.33333333333292,-0.2833333333333322,0.2833333333333322,0.0,53.3333333333333,33.3333333333333,13.3333333333333,20.0,26.6666666666667,0.0,0.0,13.333333333333323,8.333333333333325,True,False,False,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by Scenario C re-inclusion buckets; hard errors and material non-beverage energy-macro gaps remain excluded by default.
11275,high_fiber_possible_formula_explanation,Macro formula may overstate energy when fiber is included in carbohydrate or source fields differ.,candidate_for_rule_review,,,29000021112,Trail Mix Peanut Butter Chocolate,planters,,US_CANADA,snacks,https://images.openfoodfacts.org/images/products/002/900/002/1112/front_en.3.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,447.368421052632,574.98,-127.611578947368,-0.2852494117647046,0.2852494117647046,18.75,40.62,37.5,28.11875,6.25,6.2,0.5475,4.191176470588232,9.079764705882344,8.382352941176464,True,False,False,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by Scenario C re-inclusion buckets; hard errors and material non-beverage energy-macro gaps remain excluded by default.
11276,high_fiber_possible_formula_explanation,Macro formula may overstate energy when fiber is included in carbohydrate or source fields differ.,candidate_for_rule_review,,,99482447038,Dark Chocolate Baking Chunks,365 whole foods market,,US_CANADA,snacks,https://images.openfoodfacts.org/images/products/009/948/244/7038/front_en.4.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,466.666666666667,599.9999999999999,-133.33333333333286,-0.2857142857142845,0.2857142857142845,6.66666666666667,53.3333333333333,40.0,33.3333333333333,23.3333333333333,13.3333333333333,0.0,1.4285714285714282,11.428571428571413,8.571428571428564,True,False,False,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by Scenario C re-inclusion buckets; hard errors and material non-beverage energy-macro gaps remain excluded by default.
11277,high_fiber_possible_formula_explanation,Macro formula may overstate energy when fiber is included in carbohydrate or source fields differ.,candidate_for_rule_review,,,819597010213,Dark Morsels,enjoy life,,US_CANADA,snacks,https://images.openfoodfacts.org/images/products/081/959/701/0213/front_en.74.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,466.666666666667,599.9999999999999,-133.33333333333286,-0.2857142857142845,0.2857142857142845,6.66666666666667,53.3333333333333,40.0,33.3333333333333,23.3333333333333,13.3333333333333,0.0,1.4285714285714282,11.428571428571413,8.571428571428564,True,False,False,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by Scenario C re-inclusion buckets; hard errors and material non-beverage energy-macro gaps remain excluded by default.
11278,high_fiber_possible_formula_explanation,Macro formula may overstate energy when fiber is included in carbohydrate or source fields differ.,candidate_for_rule_review,,,795142,Dark Chocolate Thins with Roasted Cocoa Nibs & Sea Salt,trader joe's,Trader Joe's,US_CANADA,snacks,https://images.openfoodfacts.org/images/products/000/000/079/5142/front_en.22.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,437.5,562.5,-125.0,-0.2857142857142857,0.2857142857142857,6.25,50.0,37.5,0.0,21.875,6.25,0.46875,1.4285714285714286,11.428571428571429,8.571428571428571,True,False,False,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by Scenario C re-inclusion buckets; hard errors and material non-beverage energy-macro gaps remain excluded by default.
11279,high_fiber_possible_formula_explanation,Macro formula may overstate energy when fiber is included in carbohydrate or source fields differ.,candidate_for_rule_review,,,28400043489,French Onion Flavored Sun Chips,sun chips,PepsiCo,US_CANADA,snacks,https://images.openfoodfacts.org/images/products/002/840/004/3489/front_en.36.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,375.0,482.3529411764708,-107.35294117647078,-0.286274509803922,0.286274509803922,7.05882352941176,65.8823529411765,21.1764705882353,9.41176470588235,2.35294117647059,7.05882352941176,1.23529411764706,1.8823529411764688,17.5686274509804,5.647058823529413,True,False,False,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by Scenario C re-inclusion buckets; hard errors and material non-beverage energy-macro gaps remain excluded by default.
11280,high_fiber_possible_formula_explanation,Macro formula may overstate energy when fiber is included in carbohydrate or source fields differ.,candidate_for_rule_review,,,602652279492,Caramel Almond & Sea Salt,kind,Mars,US_CANADA,snacks,https://images.openfoodfacts.org/images/products/060/265/227/9492/front_en.4.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,450.0,580.0,-130.0,-0.2888888888888888,0.2888888888888888,15.0,40.0,40.0,15.0,7.5,20.0,0.75,3.333333333333333,8.88888888888889,8.88888888888889,True,False,False,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by Scenario C re-inclusion buckets; hard errors and material non-beverage energy-macro gaps remain excluded by default.
11281,high_fiber_possible_formula_explanation,Macro formula may overstate energy when fiber is included in carbohydrate or source fields differ.,candidate_for_rule_review,,,671635706782,Kettle-Cooked Sweet Potato Chips,thrive market,,US_CANADA,snacks,https://images.openfoodfacts.org/images/products/067/163/570/6782/front_en.8.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,441.176470588235,570.588235294117,-129.41176470588198,-0.2933333333333326,0.2933333333333326,5.8823529411765,44.117647058824,41.176470588235,20.588235294118,35.294117647059,8.8235294117647,1.1029411764706,1.3333333333333408,10.000000000000114,9.333333333333274,True,False,False,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by Scenario C re-inclusion buckets; hard errors and material non-beverage energy-macro gaps remain excluded by default.
11282,high_fiber_possible_formula_explanation,Macro formula may overstate energy when fiber is included in carbohydrate or source fields differ.,candidate_for_rule_review,,,34000229277,chocolate candy covered peppermint pattie,yoffi,,US_CANADA,snacks,https://images.openfoodfacts.org/images/products/003/400/022/9277/front_en.5.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,333.333333333333,431.25,-97.91666666666704,-0.2937500000000014,0.2937500000000014,3.125,62.5,18.75,50.0,18.75,6.25,0.0,0.937500000000001,18.750000000000018,5.625000000000006,True,False,False,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by Scenario C re-inclusion buckets; hard errors and material non-beverage energy-macro gaps remain excluded by default.
11283,high_fiber_possible_formula_explanation,Macro formula may overstate energy when fiber is included in carbohydrate or source fields differ.,candidate_for_rule_review,,,34000270019,Zero Sugar Chocolate Candy,hershey's,Hershey,US_CANADA,snacks,https://images.openfoodfacts.org/images/products/003/400/027/0019/front_en.22.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,406.25,528.125,-121.875,-0.3,0.3,3.125,65.625,28.125,,18.75,59.375,0.078125,0.7692307692307693,16.153846153846153,6.923076923076923,True,False,False,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by Scenario C re-inclusion buckets; hard errors and material non-beverage energy-macro gaps remain excluded by default.
11284,high_fiber_possible_formula_explanation,Macro formula may overstate energy when fiber is included in carbohydrate or source fields differ.,candidate_for_rule_review,,,850008751301,Keto Bark Dark Chocolate with Sea Salt Hazelnut,choc zero,,US_CANADA,snacks,https://images.openfoodfacts.org/images/products/085/000/875/1301/front_en.3.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,428.571428571429,558.3038869257932,-129.7324583543642,-0.3027090694935161,0.3027090694935161,7.0671378091873,53.003533568905,35.335689045936,0.0,17.667844522968,45.936395759717,0.79505300353357,1.6489988221437015,12.36749116607782,8.244994110718391,True,False,False,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by Scenario C re-inclusion buckets; hard errors and material non-beverage energy-macro gaps remain excluded by default.
11285,high_fiber_possible_formula_explanation,Macro formula may overstate energy when fiber is included in carbohydrate or source fields differ.,candidate_for_rule_review,,,810031590605,Peanut Butter Cup,munk pack,,US_CANADA,snacks,https://images.openfoodfacts.org/images/products/081/003/159/0605/front_en.8.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,368.421052631579,480.7017543859647,-112.28070175438567,-0.3047619047619039,0.3047619047619039,26.3157894736842,38.5964912280702,24.5614035087719,1.75438596491228,10.5263157894737,10.5263157894737,1.49122807017544,7.14285714285714,10.47619047619048,6.666666666666657,True,False,False,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by Scenario C re-inclusion buckets; hard errors and material non-beverage energy-macro gaps remain excluded by default.
11286,high_fiber_possible_formula_explanation,Macro formula may overstate energy when fiber is included in carbohydrate or source fields differ.,candidate_for_rule_review,,,96619508211,Chocolate Brownie,kirkland,,US_CANADA,snacks,https://images.openfoodfacts.org/images/products/009/661/950/8211/front_en.474.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,316.666666666667,413.3333333333329,-96.66666666666588,-0.305263157894734,0.305263157894734,35.0,38.3333333333333,13.3333333333333,8.33333333333333,5.0,10.0,0.625,11.052631578947356,12.105263157894711,4.210526315789458,True,False,False,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by Scenario C re-inclusion buckets; hard errors and material non-beverage energy-macro gaps remain excluded by default.
11287,high_fiber_possible_formula_explanation,Macro formula may overstate energy when fiber is included in carbohydrate or source fields differ.,candidate_for_rule_review,,,888849003877,WHITE CHOCOLATE RASPBERRY PROTEIN BAR,quest,,US_CANADA,snacks,https://images.openfoodfacts.org/images/products/088/884/900/3877/front_en.4.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,300.0,391.6666666666667,-91.66666666666669,-0.3055555555555556,0.3055555555555556,33.3333333333333,38.3333333333333,11.6666666666667,1.66666666666667,4.16666666666667,21.6666666666667,1.0,11.1111111111111,12.777777777777766,3.8888888888889,True,False,False,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by Scenario C re-inclusion buckets; hard errors and material non-beverage energy-macro gaps remain excluded by default.
11288,high_fiber_possible_formula_explanation,Macro formula may overstate energy when fiber is included in carbohydrate or source fields differ.,candidate_for_rule_review,,,888849001231,S'MORES,quest,,US_CANADA,snacks,https://images.openfoodfacts.org/images/products/088/884/900/1231/front_en.17.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,300.0,391.6666666666671,-91.66666666666708,-0.3055555555555569,0.3055555555555569,35.0,36.6666666666667,11.6666666666667,1.66666666666667,4.16666666666667,20.0,0.875,11.666666666666666,12.222222222222232,3.8888888888889,True,False,False,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by Scenario C re-inclusion buckets; hard errors and material non-beverage energy-macro gaps remain excluded by default.
11289,high_fiber_possible_formula_explanation,Macro formula may overstate energy when fiber is included in carbohydrate or source fields differ.,candidate_for_rule_review,,,888849005178,Oatmeal Chocolate Chip Protein Bar,quest,,US_CANADA,snacks,https://images.openfoodfacts.org/images/products/088/884/900/5178/front_en.12.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,300.0,391.6667,-91.6667,-0.3055556666666666,0.3055556666666666,33.3333,38.3333,11.6667,1.6667,2.5,26.6667,0.79166675,11.1111,12.777766666666668,3.8889,True,False,False,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by Scenario C re-inclusion buckets; hard errors and material non-beverage energy-macro gaps remain excluded by default.
11290,high_fiber_possible_formula_explanation,Macro formula may overstate energy when fiber is included in carbohydrate or source fields differ.,candidate_for_rule_review,,,810104460934,Protein Treats,magic spoon,,US_CANADA,snacks,,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,325.0,425.0,-100.0,-0.3076923076923077,0.3076923076923077,30.0,42.5,15.0,2.5,7.5,17.5,0.2,9.230769230769232,13.076923076923078,4.615384615384616,True,False,False,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by Scenario C re-inclusion buckets; hard errors and material non-beverage energy-macro gaps remain excluded by default.
11291,high_fiber_possible_formula_explanation,Macro formula may overstate energy when fiber is included in carbohydrate or source fields differ.,candidate_for_rule_review,,,34000952113,Reese's Miniature Cups Chocolate Candy & Peanut Butter Zero Sugar,reese's,Hershey,US_CANADA,snacks,https://images.openfoodfacts.org/images/products/003/400/095/2113/front_en.16.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,423.076923076923,553.8000000000001,-130.7230769230771,-0.3089818181818186,0.3089818181818186,7.7,61.54,30.76,0.0,13.4615384615385,11.54,0.673076923076923,1.8200000000000005,14.545818181818184,7.270545454545456,True,False,False,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by Scenario C re-inclusion buckets; hard errors and material non-beverage energy-macro gaps remain excluded by default.
11292,high_fiber_possible_formula_explanation,Macro formula may overstate energy when fiber is included in carbohydrate or source fields differ.,candidate_for_rule_review,,,199874968094,IQ BAR BITES,iq bar,,US_CANADA,snacks,https://images.openfoodfacts.org/images/products/019/987/496/8094/front_en.6.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,391.304347826087,513.043478260869,-121.73913043478206,-0.3111111111111097,0.3111111111111097,21.7391304347826,47.8260869565217,26.0869565217391,4.34782608695652,10.8695652173913,21.7391304347826,0.434782608695652,5.555555555555553,12.22222222222221,6.666666666666658,True,False,False,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by Scenario C re-inclusion buckets; hard errors and material non-beverage energy-macro gaps remain excluded by default.
11293,high_fiber_possible_formula_explanation,Macro formula may overstate energy when fiber is included in carbohydrate or source fields differ.,candidate_for_rule_review,,,602652170300,Caramel Almond & Sea Salt,kind,Mars,US_CANADA,snacks,https://images.openfoodfacts.org/images/products/060/265/217/0300/front_en.39.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,425.0,557.5,-132.5,-0.3117647058823529,0.3117647058823529,15.0,40.0,37.5,12.5,7.5,17.5,0.78125,3.5294117647058822,9.411764705882351,8.823529411764707,True,False,False,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by Scenario C re-inclusion buckets; hard errors and material non-beverage energy-macro gaps remain excluded by default.
11294,high_fiber_possible_formula_explanation,Macro formula may overstate energy when fiber is included in carbohydrate or source fields differ.,candidate_for_rule_review,,,602652273728,Caramel Almond & Sea Salt Bars,kind,Mars,US_CANADA,snacks,https://images.openfoodfacts.org/images/products/060/265/227/3728/front_en.3.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,425.0,557.5,-132.5,-0.3117647058823529,0.3117647058823529,15.0,40.0,37.5,12.5,7.5,17.5,0.78125,3.5294117647058822,9.411764705882351,8.823529411764707,True,False,False,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by Scenario C re-inclusion buckets; hard errors and material non-beverage energy-macro gaps remain excluded by default.
